"Theta [deg]","dB(GainTotal) [] - Freq='0.1375GHz' Phi='0deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='5deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='10deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='15deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='20deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='25deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='30deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='35deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='40deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='45deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='50deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='55deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='60deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='65deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='70deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='75deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='80deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='85deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='90deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='95deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='100deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='105deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='110deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='115deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='120deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='125deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='130deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='135deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='140deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='145deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='150deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='155deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='160deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='165deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='170deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='175deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='180deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='185deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='190deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='195deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='200deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='205deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='210deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='215deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='220deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='225deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='230deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='235deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='240deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='245deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='250deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='255deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='260deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='265deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='270deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='275deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='280deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='285deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='290deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='295deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='300deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='305deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='310deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='315deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='320deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='325deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='330deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='335deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='340deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='345deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='350deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='355deg'","dB(GainTotal) [] - Freq='0.1375GHz' Phi='360deg'"
-61,-4.56996024717127,-4.21604893283542,-3.93571784941654,-3.69878286742625,-3.41760486334263,-3.07698175855076,-2.88212069543479,-2.94892890887874,-3.1099685890563,-3.22654259158011,-3.27510046095715,-3.33646443438707,-3.44014925483464,-3.4199410565961,-3.29752553614062,-3.18117730746255,-2.92115916279157,-2.59498687497858,-2.39244274657749,-2.14128304426822,-1.83369487659068,-1.69837360040965,-1.66317159625101,-1.60990085523239,-1.65889146914395,-1.85354378461291,-2.1563023594311,-2.53121967362521,-2.90834560266118,-3.3490318105377,-3.9071953724272,-4.40973507032202,-4.82500288156738,-5.30289993034009,-5.72782399306561,-5.8087741484694,-5.64968720594645,-5.50563118842549,-5.14790832504121,-4.52330211481835,-4.1408982314562,-4.05023630630587,-3.91415336930908,-3.80591187563525,-3.73792490853059,-3.57785163349284,-3.56813157910383,-3.71299795140565,-3.75864787964322,-3.81322343045798,-3.7989153279918,-3.46713842475377,-3.1001819394889,-2.85597469176593,-2.53680521645471,-2.22239555670575,-2.04041631404241,-1.88745116473936,-1.74411143154368,-1.68074399810643,-1.71120187197677,-1.86409339918011,-2.19378749390322,-2.6265626679073,-3.01286359824854,-3.36366889977512,-3.77234526857341,-4.24086821548839,-4.64048016301546,-4.85679927702942,-4.94784540568537,-4.8785621378441,-4.56996024717127
-60,-3.54322403177151,-3.26133706684553,-3.06940267215002,-2.95082080623201,-2.78868500860815,-2.54880792746027,-2.42263967576055,-2.53417058164412,-2.74937550368406,-2.93158052281648,-3.05036121252985,-3.18730264269328,-3.37142520704327,-3.43787876837588,-3.39184836107418,-3.33502737077299,-3.12287154802712,-2.83564597652702,-2.66235627864364,-2.41417099540461,-2.08795097698381,-1.93027138541733,-1.86776981082781,-1.77278898233605,-1.76254198917269,-1.88362255923092,-2.11460065653265,-2.42029726779625,-2.70089984436498,-2.99098048162991,-3.36437376321758,-3.70023169937128,-3.97293217290271,-4.29036360617582,-4.57154065730253,-4.62982765811886,-4.54700539611837,-4.46760730752519,-4.19858092106195,-3.7389387974086,-3.50568121165133,-3.50399003596286,-3.44136181325438,-3.40836482070659,-3.41394204100606,-3.33635615523627,-3.42250081445747,-3.66635966930851,-3.7814816025415,-3.87458889891139,-3.91552977964536,-3.6472235666796,-3.31525302246094,-3.09990036617873,-2.81248577772827,-2.50497556436466,-2.30270291774343,-2.11299113148508,-1.91569094619637,-1.80486044872993,-1.81284437392312,-1.92245870101637,-2.1467312203519,-2.45460730146894,-2.7325862906702,-2.94884464955525,-3.18962083269782,-3.49669026015973,-3.75444961304344,-3.86323080202947,-3.88253219847355,-3.79723533116358,-3.54322403177151
-59,-2.58811427810941,-2.35376235847388,-2.22067426712208,-2.18390928894838,-2.11936206162643,-1.97672350737812,-1.91754066495636,-2.06522966686963,-2.32802657895376,-2.58266664172464,-2.7855872649832,-3.01032522756112,-3.28900067118335,-3.46301377702513,-3.51689102717171,-3.54044476692942,-3.39282751788277,-3.15509736700943,-3.01193004273982,-2.76141966931668,-2.41228245368774,-2.22436654919675,-2.11952558984451,-1.96750459093966,-1.88436541668887,-1.91780877123719,-2.0641044365803,-2.2904632470017,-2.46884312309063,-2.61286288867114,-2.82323312538506,-3.02220770749145,-3.17475806593429,-3.35732753844148,-3.52505031447194,-3.55716474770144,-3.51291456548095,-3.4689789441611,-3.26442902692861,-2.93321538267282,-2.81823268001456,-2.88942887675721,-2.89330506194092,-2.93082957467028,-3.01208053807738,-3.03121924784025,-3.23060650594827,-3.59213154575691,-3.79682022125401,-3.94601693295277,-4.06311395857529,-3.88186290805529,-3.60151159010131,-3.42135857523459,-3.16431744105692,-2.8591560835106,-2.63012681547339,-2.39170663626342,-2.12436087783238,-1.95471302127741,-1.9351493404802,-1.99241858354649,-2.09496138948828,-2.26706287688948,-2.4382730977018,-2.53018961855419,-2.61811201373076,-2.78727190251169,-2.93467039211712,-2.95880352162777,-2.91734527900283,-2.8113972349477,-2.58811427810941
-58,-1.7474729172059,-1.54261072862129,-1.44535627012454,-1.45885807317166,-1.46596225601156,-1.40732495214074,-1.40782521267256,-1.58230121053834,-1.88270802804468,-2.2077873468415,-2.49978241154382,-2.8180263057007,-3.19985429053637,-3.49723057798678,-3.67154646095968,-3.79560094206403,-3.7292680987604,-3.55069373680606,-3.43689653888573,-3.17792164613967,-2.80103592187455,-2.57378981702217,-2.41069151123965,-2.18685533597724,-2.01951086751917,-1.9562740248492,-2.01136632091779,-2.15428781261261,-2.23221036907269,-2.2454073735516,-2.32306665562719,-2.41679962255855,-2.4716054754889,-2.54258704322755,-2.62045890725681,-2.62654240133405,-2.59843575391865,-2.57085312090423,-2.40978290631637,-2.17174493300838,-2.14349445745714,-2.2695915219081,-2.32783918736758,-2.42464483338067,-2.57620526582583,-2.69509023697164,-3.01148440741868,-3.4959829694927,-3.80373825656376,-4.02745739200325,-4.24269142016625,-4.17148262363013,-3.95895033303428,-3.81989488616431,-3.59026161512448,-3.28092252178563,-3.0173205573413,-2.71656444145058,-2.36278787790106,-2.12486304758611,-2.0736478019822,-2.07130491444201,-2.04381978292826,-2.0805178512535,-2.1541572545633,-2.13849905370871,-2.09574817747286,-2.15286760047794,-2.21735465194712,-2.17620808011277,-2.08377519659327,-1.95559904246036,-1.7474729172059
-57,-1.03716723920576,-0.84968546227342,-0.771922375237252,-0.81157249909811,-0.86611735421285,-0.874631100593085,-0.925300225597319,-1.11844738967325,-1.44604433981797,-1.83386578069787,-2.21269618723352,-2.6246755429635,-3.11316382286443,-3.54414524069184,-3.85548905083723,-4.09854062743611,-4.12958704417466,-4.01827956869492,-3.93085764680788,-3.65607031983049,-3.24559736369165,-2.96837847602331,-2.73080481593789,-2.42220108338476,-2.16302916068453,-2.00012398759784,-1.96409131270578,-2.02501119462094,-2.00986379895861,-1.91300298958425,-1.8893790816821,-1.90615369565751,-1.88230073445168,-1.859897366052,-1.86417271182079,-1.84500420658831,-1.82012710158477,-1.79706046219663,-1.66354814701077,-1.49043202167551,-1.52263956633103,-1.68791963349078,-1.78820725905937,-1.93196682125338,-2.14546587262191,-2.35957430080508,-2.78597055851481,-3.38639771994022,-3.80314243363526,-4.11973124316952,-4.45538776532094,-4.51590489383148,-4.38651406914043,-4.29372905881005,-4.08652568887239,-3.76397582257723,-3.45615161842202,-3.07789208682536,-2.62209256246372,-2.30907170662462,-2.22321011544233,-2.15659685448467,-1.99959690376684,-1.91115209805524,-1.90148667761405,-1.79755327811624,-1.6477476464849,-1.61632117821915,-1.61901353221727,-1.52664746559937,-1.39026704941078,-1.23955132845262,-1.03716723920576
-56,-0.459573512849887,-0.281691542136722,-0.212220554476548,-0.260571675891431,-0.342325658878576,-0.401133493046306,-0.492339807703586,-0.698139880578507,-1.04391806101952,-1.48420492875915,-1.94298297962961,-2.44500955597987,-3.03955216403861,-3.60910822483227,-4.06975247503288,-4.44805462599423,-4.59128671514825,-4.55306225663088,-4.48601208351707,-4.18629698021248,-3.73472559654576,-3.39510231865595,-3.06751608311798,-2.66452608712506,-2.31076648334235,-2.05149923075055,-1.93024824838891,-1.91498409207641,-1.81770982658552,-1.63302044374516,-1.53655543458606,-1.49972400164593,-1.41277889236714,-1.31084850803836,-1.25226303639177,-1.20814379546898,-1.17875282964046,-1.15276928632984,-1.0352254686668,-0.905879209516406,-0.978314626996612,-1.17030890966251,-1.30233027227728,-1.48258794102303,-1.7497600356943,-2.05087150299381,-2.57363181561649,-3.27377471347932,-3.79820969541726,-4.22473285541147,-4.70245976323909,-4.9145928682515,-4.8825480431279,-4.84024792421189,-4.64794901091954,-4.30004202435821,-3.93606026396158,-3.46407965682206,-2.89294456800153,-2.50130305115306,-2.37894644916184,-2.24657636067597,-1.96905165105982,-1.77317468287135,-1.69709322915926,-1.5240986588458,-1.28932934375427,-1.18895905067282,-1.14500347114037,-1.01059110172166,-0.83464489448285,-0.661568220192621,-0.459573512849887
-55,-0.0108236097957993,0.162355820317007,0.231115776565491,0.186279985216463,0.0932376175886133,-0.000700184797149186,-0.123708203320038,-0.33830097166473,-0.69547967048905,-1.17770201869166,-1.70721297842293,-2.29317830791885,-2.99013623074367,-3.69874998011209,-4.31688247070051,-4.84432152870707,-5.11293886197472,-5.15067172348042,-5.09415746344628,-4.75787210642653,-4.25519861996692,-3.83896064673099,-3.40789953701362,-2.90574467579001,-2.46017627148593,-2.11347549006132,-1.91722984683996,-1.83456507165671,-1.66790947416503,-1.41649369223144,-1.27087267109815,-1.19891131205573,-1.06184192361467,-0.8915756707266,-0.777403746511013,-0.707882137885236,-0.668747838209395,-0.634859769402674,-0.524888432887127,-0.423778594212583,-0.521142813021934,-0.730140352877235,-0.886012069094837,-1.0951187790039,-1.40926924403981,-1.78820655003795,-2.39083752125331,-3.16934276434071,-3.79439491498188,-4.34533286819469,-4.98501086511206,-5.36661595598443,-5.4451081249619,-5.45642597044207,-5.26832935063808,-4.87922989966081,-4.44464641793869,-3.86270332332507,-3.16692256904316,-2.69682614356567,-2.53721063886755,-2.34092902267091,-1.95891105300807,-1.6779068375321,-1.55300150558981,-1.32872614928122,-1.02844810096219,-0.87484678373304,-0.794536605076803,-0.623369240679069,-0.410210040300761,-0.215196113427051,-0.0108236097957993
-54,0.315598394782939,0.487159971767788,0.560305891131976,0.527199254780519,0.434797424823923,0.31854796613858,0.171207076373134,-0.0501679892653736,-0.414340425634899,-0.929119250413387,-1.51952103762537,-2.18199139386521,-2.97552872699911,-3.82009716779195,-4.6004502781658,-5.28891320312423,-5.69467415797002,-5.80793614194111,-5.74750447402606,-5.35958525031164,-4.79255633046569,-4.28422069791912,-3.73998516830367,-3.13987458532091,-2.61077094149978,-2.18974133902426,-1.93118492905871,-1.79153323415094,-1.56882784045221,-1.26931990114475,-1.09298295337276,-1.00004486072733,-0.824350300995129,-0.595987456325004,-0.431784862461205,-0.335737593619661,-0.282632090467064,-0.237111001221456,-0.128594703816352,-0.0442860379188581,-0.154809580165917,-0.372978610079949,-0.546802848765136,-0.779727362633251,-1.13602698271515,-1.58411536905341,-2.24997660733664,-3.08412441939448,-3.79896493908976,-4.48493767723128,-5.30327167905666,-5.87002393552699,-6.07172772214424,-6.13871454595213,-5.94021088445359,-5.49005638283267,-4.96826714202865,-4.26180244065204,-3.43773349278359,-2.89305808074315,-2.69639116936159,-2.44107005733614,-1.97537219817848,-1.63337821436687,-1.47660382560713,-1.21690530203992,-0.86784242846047,-0.673402699643362,-0.563340271443983,-0.357896169349143,-0.108581834171593,0.107699429290532,0.315598394782939
-53,0.527076995989191,0.699061338787073,0.779981500633471,0.763677361437736,0.680275161776843,0.552006815879523,0.386475623617435,0.158910748839189,-0.210004784099357,-0.749771899072506,-1.39161385244214,-2.12242749035629,-3.00492673493076,-3.97939491237743,-4.92382913419416,-5.7837162925371,-6.33744410015194,-6.52243428295927,-6.43832407249287,-5.97952022446503,-5.33145006431411,-4.71560767896136,-4.05402598390676,-3.36364831165429,-2.76402164190775,-2.28411100078149,-1.97661172312932,-1.79098078094723,-1.5254668426092,-1.19357188034246,-0.999845650419783,-0.89632989724008,-0.693006660593836,-0.417282093460646,-0.208257686137489,-0.0841293789924817,-0.0130195221869808,0.047272809167445,0.158791735074822,0.234796117889953,0.120495695392166,-0.100102060585905,-0.287290532111412,-0.540958499002268,-0.936089480197445,-1.44563226515448,-2.15953028116171,-3.0281373452936,-3.82018388273602,-4.64676974709958,-5.65540119118015,-6.42026220994185,-6.75798425346659,-6.88157214539598,-6.65330956449295,-6.11851092995481,-5.49218665531385,-4.65079924937899,-3.70177920019091,-3.08978717013666,-2.85717534351388,-2.55004044709638,-2.0236419408197,-1.64427608029284,-1.47107967174461,-1.18988096853618,-0.806392100666594,-0.580894002678788,-0.445034214744695,-0.206017539609661,0.0789376816819579,0.315470304126413,0.527076995989191
-52,0.630872557254968,0.804846321266187,0.895754495374823,0.898767318825673,0.829523716572977,0.697015867496256,0.518181001228381,0.28404809497097,-0.0891176276078682,-0.648255450446687,-1.33292199382926,-2.12334258112445,-3.0853772540961,-4.1808271362956,-5.28828359982467,-6.32836490521676,-7.04003616672309,-7.28937638445563,-7.15598921446203,-6.6029188842455,-5.85500600845361,-5.11893241336699,-4.34299945920641,-3.57629523146219,-2.92271153272325,-2.40000093246265,-2.05627433973459,-1.83563166985658,-1.54022447025953,-1.1888303950855,-0.986379942384255,-0.87938514860575,-0.659551085724137,-0.348728556817449,-0.100762818596752,0.0531239972987867,0.146436401877233,0.224379269193696,0.342084652189014,0.416132912583404,0.305826213480634,0.0889932635720738,-0.107655666213025,-0.380171256996915,-0.811676473780369,-1.37579957357464,-2.1246876008335,-3.00993598877027,-3.86638183226089,-4.83302829133853,-6.03590087121302,-7.00730976521214,-7.49397281772816,-7.67341461720449,-7.3905316456683,-6.74551601126548,-5.99979533314844,-5.02052111736249,-3.95771523288814,-3.28860147114744,-3.02213333505805,-2.67196714840113,-2.10757514138579,-1.7121550420629,-1.53594499982574,-1.24543926318276,-0.840042850131328,-0.591353292081039,-0.431957942074698,-0.159333193420278,0.160554339088408,0.415863084485351,0.630872557254968
-51,0.633358825518884,0.810860377714523,0.913197309390075,0.935923643592663,0.883132019792062,0.751757179525807,0.563377243904706,0.3217587497982,-0.0564275569250599,-0.631060081230174,-1.35078051268764,-2.19131866713356,-3.22126308913094,-4.4253319250394,-5.69056219250584,-6.9159018813231,-7.79261116858791,-8.09397131496843,-7.87996319240428,-7.20750811373323,-6.34299430411345,-5.48088881072326,-4.60216616286734,-3.7785801682162,-3.08996503625269,-2.54003239745643,-2.17148089339013,-1.92654392811726,-1.61391627113927,-1.25358880467773,-1.04713010906572,-0.940839992907796,-0.715902252639659,-0.384251841806992,-0.10454804986217,0.0805717123979227,0.200509176672039,0.298828406358711,0.42486195348976,0.501660065805629,0.401950362738148,0.19478507673874,-0.00765811580528537,-0.297582671674841,-0.763122984549569,-1.37525718015178,-2.14828024237762,-3.03650890162013,-3.94513965180219,-5.04413568544069,-6.43394174185348,-7.61152946723354,-8.25779033506273,-8.48863742532267,-8.12091949537152,-7.3427669556611,-6.47084977890519,-5.36214466623154,-4.2050586609032,-3.49166069432076,-3.19473192062191,-2.81125008335215,-2.22949775341504,-1.83591032749033,-1.66778914936709,-1.37872028183988,-0.962632114574457,-0.69737275761584,-0.515946987154053,-0.20998555278842,0.143252154241082,0.415338258808739,0.633358825518884
-50,0.539180223998053,0.722080602651907,0.836865694386929,0.878020751940977,0.841491182632556,0.714415369703207,0.519297489988808,0.26915793669535,-0.115518843684405,-0.703057147957016,-1.450597248118,-2.33060952456564,-3.41401233947853,-4.70968091714549,-6.12033037989991,-7.52670333144462,-8.56567552829794,-8.89776996548259,-8.56857116518964,-7.75720113916679,-6.7696428437778,-5.78837709148389,-4.82803127025338,-3.97152878604456,-3.26829601587345,-2.70589882456433,-2.3227199386571,-2.06414364628385,-1.74702633379429,-1.38679237549909,-1.17812079190672,-1.07425610843692,-0.855573945690829,-0.51915327485855,-0.216467431849735,0.000870859252814536,0.151938305669262,0.273166852518004,0.408778800147319,0.491713285797824,0.408230335710534,0.216352897268637,0.0117712762286678,-0.294002077815784,-0.790644918395863,-1.4438310292384,-2.23188948689505,-3.11347304248231,-4.06272780278901,-5.27824818652981,-6.83218021674781,-8.19910312314862,-9.00607125829808,-9.27555951992008,-8.79091266583512,-7.86866778684063,-6.87968565452166,-5.66555667893155,-4.44236776610198,-3.70023050415187,-3.37811780883268,-2.97174444266924,-2.3903080708621,-2.0125845980387,-1.86135616510578,-1.58333350007481,-1.16696062693532,-0.891163319587781,-0.689417371184096,-0.351707791394552,0.0318898988958977,0.318267046268535,0.539180223998053
-49,0.350149553266047,0.540946460162014,0.669141042221392,0.726305406837386,0.703893915865889,0.58241627013633,0.382667198384863,0.123288396612002,-0.269411239736195,-0.867900805165682,-1.6360043640856,-2.54314119448556,-3.66198793765375,-5.02593510167391,-6.55799235873427,-8.12169401933154,-9.29546670803552,-9.62109039258866,-9.14793318042219,-8.19822252349955,-7.10331223499363,-6.02830557540569,-5.01740400154463,-4.15538082090714,-3.45897259971611,-2.8985449071554,-2.51056614806514,-2.24947460293459,-1.94111069180468,-1.58949050283137,-1.37888991906624,-1.27738762723285,-1.07551502013696,-0.751197639571409,-0.435586501389815,-0.185713907230735,0.000823677834479045,0.147199395153728,0.292890855239974,0.384265609614699,0.321709531378094,0.150292409957757,-0.0527527870786837,-0.372288748082981,-0.895903747464504,-1.58204847636651,-2.37698954275788,-3.24543818364491,-4.22378784289053,-5.5310959866248,-7.20688334051593,-8.71972784286753,-9.6652126268754,-9.94539596289304,-9.32053726059942,-8.26883421522578,-7.19553133269197,-5.91824707173547,-4.66577311654093,-3.91350182888015,-3.57408393208756,-3.1561947359459,-2.58991084463546,-2.23856670143077,-2.11111516052668,-1.85300772378093,-1.44640364735419,-1.1661791942671,-0.946997063321674,-0.581291435418103,-0.172006518379479,0.125859421581528,0.350149553266047
-48,0.0637866527873357,0.265848540129483,0.408780053979223,0.479138065765796,0.467510353039718,0.351605081132765,0.149004092127869,-0.119529049351106,-0.521114399798931,-1.12838765901658,-1.90897969442332,-2.82849077357406,-3.96043155768327,-5.36127617518883,-6.9737448695147,-8.63836999440796,-9.87456473117367,-10.1360454273104,-9.51487381585862,-8.46528142773021,-7.31075324229836,-6.18876398947911,-5.16711095152834,-4.32910079542498,-3.66179092306912,-3.1185427652574,-2.73662703269736,-2.48542734674343,-2.20017153777333,-1.866449909777,-1.65448836668871,-1.55454215645457,-1.37833791461704,-1.08223726172649,-0.764314636216464,-0.48225950768897,-0.256307628047945,-0.0829031139963064,0.0728349609453389,0.174124963074545,0.136283638717766,-0.0101617248447425,-0.208059035966235,-0.538488336905575,-1.08327165884789,-1.7924273696219,-2.58593580829387,-3.43633731977705,-4.43107807496151,-5.79601610025757,-7.53010257370841,-9.11135826136477,-10.1344906267368,-10.3787597553481,-9.61754140602551,-8.48696514503449,-7.38722839330884,-6.10592061206464,-4.86853789245616,-4.12809315565783,-3.78250920161447,-3.36603848623597,-2.82792574635972,-2.51110855765457,-2.41329657185086,-2.18383550489063,-1.79719202226668,-1.51944119812024,-1.28777928080452,-0.900509013957533,-0.471808930234541,-0.165259027605548,0.0637866527873357
-47,-0.328558032908908,-0.110751061898836,0.049149872737459,0.130463649621184,0.126152000399847,0.0152795648442609,-0.188160417207736,-0.464367681197636,-0.874164375589226,-1.48676092062765,-2.26985825224438,-3.18367673027954,-4.30119927759858,-5.69802219567332,-7.32892202251936,-8.99677187523915,-10.1703867781957,-10.3018336921809,-9.57239003389849,-8.50342071470338,-7.36649363704823,-6.26145445643844,-5.27432529029794,-4.49034717942111,-3.87505329692333,-3.36634206393856,-3.00413536476874,-2.77756992726819,-2.53169531592636,-2.22746073178844,-2.01712740793581,-1.91867740998346,-1.7747666257025,-1.52049543711264,-1.21030584189214,-0.896816513169994,-0.627952960783864,-0.42587713785142,-0.26027473525414,-0.148034831118565,-0.158142399602896,-0.275857465984861,-0.465102194192881,-0.802559667970537,-1.36062221593356,-2.08028119568764,-2.86251223483869,-3.6894246258615,-4.68494571010606,-6.06380224888231,-7.77383942339069,-9.31577512004619,-10.3162746413672,-10.4703003657359,-9.61638459969709,-8.48620862805573,-7.43231125000881,-6.21520918365664,-5.04187363986176,-4.33831967593738,-4.00128715336844,-3.60146135852721,-3.10441323339851,-2.82982908204852,-2.76804478292453,-2.576835747382,-2.22118761449354,-1.9544194352217,-1.71806557516993,-1.31842719942927,-0.877732192670937,-0.564884400024212,-0.328558032908908
-46,-0.844075470241169,-0.604577196891463,-0.423823725050611,-0.331977887238854,-0.331189865502838,-0.43692860203338,-0.638114941531486,-0.918329691528699,-1.33304745273859,-1.944812386075,-2.71700761578431,-3.60243772854173,-4.6718726518751,-6.01347243503485,-7.58044746503879,-9.12198315617678,-10.0886045731971,-10.0502457314558,-9.28851093684644,-8.29654010596149,-7.26301955280838,-6.24393806078194,-5.3368590925178,-4.63540877086735,-4.09528407106073,-3.641881771525,-3.31765182912227,-3.13408421982277,-2.9469345579511,-2.68800418827393,-2.48721120406848,-2.39299425313327,-2.28616564234872,-2.08363626200945,-1.78942231407989,-1.44501866659065,-1.12984250200763,-0.897217926905189,-0.721405198821454,-0.5969486787388,-0.576611375717545,-0.662349111513195,-0.839334933815609,-1.178592803827,-1.73942444280751,-2.45369538284696,-3.21164918319694,-4.00653695580976,-4.98207684166573,-6.32188337498638,-7.91475711666869,-9.30030559242456,-10.1672727337927,-10.194565465293,-9.31822388364252,-8.26814593557167,-7.3259696898537,-6.23740928621673,-5.17659349850892,-4.53691549340575,-4.22643262476585,-3.86131483303791,-3.42011326052692,-3.19756104789818,-3.18095030894484,-3.04014876515942,-2.72860453100454,-2.48404188754032,-2.25431582055165,-1.85404618159352,-1.40924677767995,-1.09160815004171,-0.844075470241169
-45,-1.51161261267691,-1.24229657805004,-1.03400444194826,-0.928652049293649,-0.921951834195011,-1.02020138460867,-1.21367036958389,-1.49088524168644,-1.90318435504194,-2.5033796022181,-3.24568727318542,-4.07349171073301,-5.05382666699054,-6.27943954541007,-7.68825135099671,-8.97641641329662,-9.63890747354578,-9.44193836103814,-8.72220508270945,-7.87860773166011,-7.01453169398239,-6.13997875942081,-5.35271988777516,-4.7585784251152,-4.31617370862782,-3.94299136529033,-3.68127485781354,-3.56421144602395,-3.45987094955068,-3.26887475737976,-3.09364044049712,-3.01215102048461,-2.9473168117206,-2.80292992749732,-2.53023480444363,-2.15413337550507,-1.78828301985823,-1.52191805819859,-1.33386458456863,-1.19451766911297,-1.14029079525017,-1.19046908668772,-1.35073973751953,-1.68436902500835,-2.23383980771908,-2.92223387758152,-3.63781555130075,-4.38612423111554,-5.31311163531675,-6.5526542712382,-7.93726218641507,-9.07066491477152,-9.72577813539606,-9.62469308179321,-8.79054843224688,-7.87250639232461,-7.08348646285203,-6.17112678814743,-5.26469973762198,-4.71561347685375,-4.45183773211898,-4.14231421755856,-3.77548611565453,-3.61964839874362,-3.66293482364549,-3.58986376113896,-3.33985251307715,-3.13325290696788,-2.92608346515794,-2.53940885574761,-2.0982838637523,-1.77606384915793,-1.51161261267691
